UPDTICK_0;BPSNUM_0;BPSNAM_0;BPSSHO_0;BPSTYP_0;BSGCOD_0;BPRPAY_0;BPAPAY_0;BPSINV_0;BPAINV_0;BPSGRU_0;BPSRSK_0;BPCNUMBPS_0;BPTNUM_0;CNTNAM_0;LOC_0;ABCCLS_0;UVYCOD_0;CUR_0;CHGTYP_0;PTE_0;DEP_0;VACBPR_0;MDL_0;EECICT_0;EECLOC_0;TSSCOD_0;TSSCOD_1;TSSCOD_2;TSSCOD_3;TSSCOD_4;INVDTAAMT_0;INVDTAAMT_1;INVDTAAMT_2;INVDTAAMT_3;INVDTAAMT_4;INVDTAAMT_5;INVDTAAMT_6;INVDTAAMT_7;INVDTAAMT_8;INVDTAAMT_9;INVDTAAMT_10;INVDTAAMT_11;INVDTAAMT_12;INVDTAAMT_13;INVDTAAMT_14;INVDTAAMT_15;INVDTAAMT_16;INVDTAAMT_17;INVDTAAMT_18;INVDTAAMT_19;INVDTAAMT_20;INVDTAAMT_21;INVDTAAMT_22;INVDTAAMT_23;INVDTAAMT_24;INVDTAAMT_25;INVDTAAMT_26;INVDTAAMT_27;INVDTAAMT_28;INVDTAAMT_29;INVDTA_0;INVDTA_1;INVDTA_2;INVDTA_3;INVDTA_4;INVDTA_5;INVDTA_6;INVDTA_7;INVDTA_8;INVDTA_9;INVDTA_10;INVDTA_11;INVDTA_12;INVDTA_13;INVDTA_14;INVDTA_15;INVDTA_16;INVDTA_17;INVDTA_18;INVDTA_19;INVDTA_20;INVDTA_21;INVDTA_22;INVDTA_23;INVDTA_24;INVDTA_25;INVDTA_26;INVDTA_27;INVDTA_28;INVDTA_29;AMTCOD_0;AMTCOD_1;AMTCOD_2;AMTCOD_3;AMTCOD_4;AMTCOD_5;AMTCOD_6;AMTCOD_7;AMTCOD_8;AMTCOD_9;AMTCOD_10;AMTCOD_11;AMTCOD_12;AMTCOD_13;AMTCOD_14;AMTCOD_15;AMTCOD_16;AMTCOD_17;AMTCOD_18;AMTCOD_19;AMTCOD_20;AMTCOD_21;AMTCOD_22;AMTCOD_23;AMTCOD_24;AMTCOD_25;AMTCOD_26;AMTCOD_27;AMTCOD_28;AMTCOD_29;PLISTC_0;PAYBAN_0;ACCCOD_0;DIE_0;DIE_1;DIE_2;DIE_3;DIE_4;DIE_5;DIE_6;DIE_7;DIE_8;DIE_9;DIE_10;DIE_11;DIE_12;DIE_13;DIE_14;DIE_15;DIE_16;DIE_17;DIE_18;DIE_19;CCE_0;CCE_1;CCE_2;CCE_3;CCE_4;CCE_5;CCE_6;CCE_7;CCE_8;CCE_9;CCE_10;CCE_11;CCE_12;CCE_13;CCE_14;CCE_15;CCE_16;CCE_17;CCE_18;CCE_19;BPAADD_0;SEVLIN_0;ORDTEX_0;RTNTEX_0;LTIMRKCOE_0;PRIMRKCOE_0;QLYMRKCOE_0;QTYMRKCOE_0;RSKMRKCOE_0;LTIMRK_0;PRIMRK_0;QLYMRK_0;QTYMRK_0;RSKMRK_0;GENMRK_0;ORDMINAMT_0;OSTCTL_0;OSTAUZAMT_0;EECINCRAT_0;BPSREM_0;DUDCLC_0;CURCLC_0;FUPFLG_0;OCNFLG_0;DADFLG_0;PRVNUM_0;DOUFLG_0;ENAFLG_0;PAYLOKFLG_0;NORPRNFLG_0;NREPRNFLG_0;NRTPRNFLG_0;RITCOD_0;RITCOD_1;RITCOD_2;RITCOD_3;RITCOD_4;RITCOD_5;RITCOD_6;RITCOD_7;RITCOD_8;RITCOD_9;RITCOD_10;RITCOD_11;RITCOD_12;RITCOD_13;RITCOD_14;RITCOD_15;RITCOD_16;RITCOD_17;RITCOD_18;RITCOD_19;RITCOD_20;RITCOD_21;RITCOD_22;RITCOD_23;RITCOD_24;RITCOD_25;RITCOD_26;RITCOD_27;RITCOD_28;RITCOD_29;RITNBR_0;RITRAT_0;RITPARNBR_0;RITPARNAM_0;RITPARNAM_1;RITPARNAM_2;RITPARNAM_3;RITPARNAM_4;RITPARNAM_5;RITPARNAM_6;RITPARNAM_7;RITPARNAM_8;RITPARNAM_9;RITPARCOE_0;RITPARCOE_1;RITPARCOE_2;RITPARCOE_3;RITPARCOE_4;RITPARCOE_5;RITPARCOE_6;RITPARCOE_7;RITPARCOE_8;RITPARCOE_9;CAI_0;DATVLYCAI_0;AGTPCP_0;AGTSATTAX_0;SATTAX_0;FLGSATTAX_0;BPCNUM_0;TPMCOD_0;DIA_0;IPTEXS_0;EXPNUM_0;CREUSR_0;CREDAT_0;UPDUSR_0;UPDDAT_0;MATTOL_0;FRM1099_0;BOX1099_0;CREDATTIM_0;UPDDATTIM_0;AUUID_0;FLG281_0;PURPRITYP_0;CSHVAT_0;CSHDAT_0;AUTINVCOD_0;ORDFREFRT_0;BPRDSP_0;REXNUM_0;WLFLG_0;YAPPROB_0;YCLASS_0;XNUMG_0;XDOMACT_0;ROWID
17;FE663;Greenconn Corporation;reenconn C;1;FE;FE663;AD;FE663;AD;FE663;FE663;" ";" ";000000000000940;" ";1;" ";USD;1;VIR90J;" ";EXO;" ";EXW;1;SER;" ";FAB;" ";" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";0.3000000;0.0000000;0.4000000;0.2000000;0.1000000;100.000;0.000;100.000;80.000;100.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;INBH;2022-05-12 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2022-05-12 08:37:35.000;2025-02-20 10:42:54.000;0xE774A3CAB3BDC24DB3B13C74E9546EA9;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";1;11
9;FE664;"  Pancon GmbH";"  Pancon G";1;FE;FE664;AD;FE664;AD;FE664;FE664;" ";" ";AD;" ";1;" ";EUR;1;VIR30J;" ";EXO;1;FCA;1;SER;" ";FAB;" ";" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;INBH;2022-05-12 00:00:00.000;MAMA;2025-04-15 00:00:00.000;" ";0;" ";2022-05-12 08:40:57.000;2025-04-15 16:09:44.000;0xDC116FF7A138714DAE4BB76AB61F4B79;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";1;12
5;FE666;SUCCESS CIRCUITS TECHNOLOGY LIMITED;SC TECHNO;1;FE;FE666;AD;FE666;AD;FE666;FE666;" ";" ";" ";" ";1;" ";USD;1;VIR60J;" ";EXO;" ";" ";1;" ";" ";FAB;" ";" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;INBH;2022-05-20 00:00:00.000;MAMA;2025-04-08 00:00:00.000;" ";0;" ";2022-05-20 13:35:54.000;2025-04-08 12:26:25.000;0x689A2C6D60C8CA4AB04CE354688BB83D;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;13
18;FE670;Biesterfeld France;Biesterfel;1;FE;FE670;AD;FE670;AD;FE670;FE670;" ";" ";000000000000942;" ";1;" ";EUR;1;VIR60JFM;" ";EXO;" ";" ";1;200;" ";DIS;" ";" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";0.3000000;0.0000000;0.4000000;0.2000000;0.1000000;100.000;0.000;100.000;80.000;100.000;96.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;NOAS;2022-05-27 00:00:00.000;MAMA;2025-05-19 00:00:00.000;" ";0;" ";2022-05-27 10:27:22.000;2025-05-19 13:07:59.000;0x58A4C0D13B68B64186A4441F805E6A32;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";0;14
6;FE665;Real Time Focus Technology Corp.;"Real Time ";1;FE;FE665;AD;FE665;AD;FE665;FE665;" ";" ";" ";" ";1;" ";USD;1;PAIEMAVANCE;" ";EXO;" ";" ";1;" ";" ";FAB;" ";" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;NOAS;2022-05-16 00:00:00.000;MAMA;2025-04-08 00:00:00.000;" ";0;" ";2022-05-16 14:38:20.000;2025-04-08 12:26:01.000;0x1325B4BDD857EB479EB8414EC1645F03;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;15
8;FE667;ATMC;ATMC;1;FE;FE667;AD;FE667;AD;FE667;FE667;" ";" ";" ";" ";1;" ";EUR;1;SANSPAIEMENT;" ";EXO;" ";" ";1;" ";" ";SER1;SER;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;NOAS;2022-05-23 00:00:00.000;MAMA;2025-04-08 00:00:00.000;" ";0;" ";2022-05-23 11:01:41.000;2025-04-08 12:09:44.000;0x2ECB8B39E910D54C97CB938C4A6EB239;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;16
10;FL576;2F AIRCARGO;2F AIRCARG;1;FL;FL576;AD;FL576;AD;FL576;FL576;" ";" ";" ";" ";1;" ";TND;1;VIR30FM;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;NOAS;2022-06-02 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2022-06-02 10:17:21.000;2025-02-20 10:42:55.000;0xCDBC87496661AB4EB71F52E6924E4F11;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;5;" ";0;17
8;FE673;POSITRONE TUNISIA;"POSITRONE ";1;FE;FE673;AD;FE673;AD;FE673;FE673;" ";" ";" ";" ";1;" ";TND;1;VIR60J;" ";EXO;" ";" ";1;" ";" ";SER5;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;NOAS;2022-06-24 00:00:00.000;SOTR;2025-03-24 00:00:00.000;" ";0;" ";2022-06-24 12:30:59.000;2025-03-24 07:28:48.000;0x3116A95033BFF34F80639A5B7BEC89B6;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;18
8;FL581;SOCIETE TWILIGHT EVENT MANAGEMENT;" ";1;FL;FL581;AD1;FL581;AD1;FL581;FL581;" ";" ";000001508080000;" ";1;" ";TND;1;VIR30FM;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD1;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;INSO;2022-08-25 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2022-08-25 08:38:50.000;2025-02-20 10:42:55.000;0x4D370B95E4D4BA4893E35D5DDB24BC70;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;19
9;FL590;AFRITRONIC;AFRITRONI;1;FL;FL590;AD;FL590;AD;FL590;FL590;" ";" ";" ";" ";1;" ";TND;1;VIR30J;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;INBH;2022-12-12 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2022-12-12 13:25:16.000;2025-02-20 10:42:56.000;0x62E5709C8E947841BFE383E6A55DFD92;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;20
9;FL591;STE FEINMETALL TUNISIE;STE FEINME;1;FE;FL591;AD;FL591;AD;FL591;FL591;" ";" ";" ";" ";1;" ";EUR;1;VIR45FM;" ";EXO;" ";" ";1;" ";" ";DIS;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;INSO;2022-12-13 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2022-12-13 10:20:34.000;2025-02-20 10:42:56.000;0x536D97169759F44E9C75F0621D372EE6;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;0;5;" ";0;21
